_id,case_enquiry_id,open_dt,sla_target_dt,closed_dt,on_time,case_status,closure_reason,case_title,subject,reason,type,queue,department,submitted_photo,closed_photo,location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,location_street_name,location_zipcode,latitude,longitude,geom_4326,source,combined_info
20878,101004159152,2022-02-01 07:41:00,,2022-02-01 11:12:21,ONTIME,Closed,Case Closed. Closed date : 2022-02-01 16:12:21.233 Case Resolved  Patricia Jones 3:13 PM (58 minutes ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  robyn.bonds  sarah.bainer  stephen.norton  tanicia.drigo  walter.egan  2/1/22- Dog owner was arrested the dog was picked up from Boston police and transported to Boston animal shelter (Jones) ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,1850 Washington St  Roxbury  MA  02118,7,10B,7,D4,Roxbury,13,Ward 8,0803,1850 Washington St,2118.0,42.33507954829511,-71.07815054339326,0101000020E61000007A02236B00C551C034BEFAE2E32A4540,Constituent Call,Case Closed. Closed date : 2022-02-01 16:12:21.233 Case Resolved  Patricia Jones 3:13 PM (58 minutes ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  robyn.bonds  sarah.bainer  stephen.norton  tanicia.drigo  walter.egan  2/1/22- Dog owner was arrested the dog was picked up from Boston police and transported to Boston animal shelter (Jones)  Animal Generic Request
21963,101004160968,2022-02-02 03:27:00,,2022-02-02 07:25:36,ONTIME,Closed,Case Closed. Closed date : 2022-02-02 12:25:36.063 Case Resolved Spoke with State police they stated it was a coyote out on the ice not a dog. ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,400 Soldiers Field Rd  Allston  MA  02134,11,04,9,D14,Allston / Brighton,15,Ward 22,2201,400 Soldiers Field Rd,2134.0,42.36001959818644,-71.1183205777198,0101000020E610000006F0789092C751C09E10481F152E4540,Constituent Call,Case Closed. Closed date : 2022-02-02 12:25:36.063 Case Resolved Spoke with State police they stated it was a coyote out on the ice not a dog.  Animal Generic Request
24225,101004164659,2022-02-03 12:58:00,,2022-02-04 08:00:50,ONTIME,Closed,Case Closed. Closed date : 2022-02-04 13:00:50.3 Case Resolved  Brittany Monteiro 10:11 AM (2 hours ago) to Mayor  Alexis  tephen.norton  Leon  Patrick  Tanicia  Daniel  Anthony  Walter  Maryanne  Patricia  Bradley  Michael  Emily  Catherine  Ian  Maia  Robyn  Keith  Sarah  Owner found her dog ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,1213 VFW Pkwy  West Roxbury  MA  02132,12,06,6,E5,West Roxbury,12,Ward 20,2005,1213 VFW Pkwy,2132.0,42.27959168847235,-71.17407888373656,0101000020E6100000A724C21B24CB51C0701C13A9C9234540,Constituent Call,Case Closed. Closed date : 2022-02-04 13:00:50.3 Case Resolved  Brittany Monteiro 10:11 AM (2 hours ago) to Mayor  Alexis  tephen.norton  Leon  Patrick  Tanicia  Daniel  Anthony  Walter  Maryanne  Patricia  Bradley  Michael  Emily  Catherine  Ian  Maia  Robyn  Keith  Sarah  Owner found her dog  Animal Lost
25319,101004166479,2022-02-05 10:19:00,,2022-02-07 08:25:54,ONTIME,Closed,Case Closed. Closed date : 2022-02-07 13:25:54.25 Case Resolved Munroe Sat  Feb 5  4:43 PM (2 days ago) to 311reply  alexis.trzcinski  anthony.fabiano  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  tanicia.drigo  tephen.norton  walter.egan  After arriving the dog was returned to owner. Munroe110  ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,269 Lexington St  East Boston  MA  02128,1,09,1,A7,East Boston,1,Ward 1,0109,269 Lexington St,2128.0,42.3803904820648,-71.02991733373231,0101000020E6100000AF7D642AEAC151C0C916A4A2B0304540,Constituent Call,Case Closed. Closed date : 2022-02-07 13:25:54.25 Case Resolved Munroe Sat  Feb 5  4:43 PM (2 days ago) to 311reply  alexis.trzcinski  anthony.fabiano  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  tanicia.drigo  tephen.norton  walter.egan  After arriving the dog was returned to owner. Munroe110   Animal Found
25731,101004167107,2022-02-06 05:38:00,,2022-02-07 08:48:03,ONTIME,Closed,Case Closed. Closed date : 2022-02-07 13:48:03.217 Case Resolved Jones Sun  Feb 6  11:10 AM (1 day ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  robyn.bonds  sarah.bainer  stephen.norton  tanicia.drigo  walter.egan  2/6/22-made contact with dog owner  educated  about tethering laws in extreme weather  . Brought dog inside. Dog appeared to be in adequate condition (Jones) ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,12 Spring Valley Rd  West Roxbury  MA  02132,12,06,6,E5,West Roxbury,12,Ward 20,2005,12 Spring Valley Rd,2132.0,42.27562968175622,-71.16871088039915,0101000020E6100000CC72B828CCCA51C095795AD547234540,Constituent Call,Case Closed. Closed date : 2022-02-07 13:48:03.217 Case Resolved Jones Sun  Feb 6  11:10 AM (1 day ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  robyn.bonds  sarah.bainer  stephen.norton  tanicia.drigo  walter.egan  2/6/22-made contact with dog owner  educated  about tethering laws in extreme weather  . Brought dog inside. Dog appeared to be in adequate condition (Jones)  Animal Generic Request
25993,101004167488,2022-02-06 09:52:00,,2022-02-07 08:49:14,ONTIME,Closed,Case Closed. Closed date : 2022-02-07 13:49:14.87 Case Resolved Jones Sun  Feb 6  3:53 PM (21 hours ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  robyn.bonds  sarah.bainer  stephen.norton  tanicia.drigo  walter.egan  2/6/22- there was a large black carne corso in yard . I parked up the street away from house. Dog barked off and on for 1st 15 minutes. When the dog started to escalate I did speak to the dog owner and educate him (Jones) ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,71 Mount Hope St  Roslindale  MA  02131,12,02,5,E18,Roslindale,10,Ward 18,1807,71 Mount Hope St,2131.0,42.28318960753075,-71.11647074584913,0101000020E61000003717B74174C751C0B1749B8E3F244540,Constituent Call,Case Closed. Closed date : 2022-02-07 13:49:14.87 Case Resolved Jones Sun  Feb 6  3:53 PM (21 hours ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  robyn.bonds  sarah.bainer  stephen.norton  tanicia.drigo  walter.egan  2/6/22- there was a large black carne corso in yard . I parked up the street away from house. Dog barked off and on for 1st 15 minutes. When the dog started to escalate I did speak to the dog owner and educate him (Jones)  Animal Generic Request
26045,101004167562,2022-02-06 10:49:00,,2022-02-07 08:46:06,ONTIME,Closed,Case Closed. Closed date : 2022-02-07 13:46:06.523 Case Resolved  Gillis Sun  Feb 6  4:41 PM (21 hours ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  tanicia.drigo  walter.egan  Unable to locate the dog  no contact number was provided  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Telegraph St & Dorchester St  South Boston  MA  ,6,05,2,C6,South Boston / South Boston Waterfront,5,7,0705,INTERSECTION Telegraph St & Dorchester St,,42.33293093654023,-71.0508471720287,0101000020E6100000453D7F1441C351C02B221E7B9D2A4540,Constituent Call,Case Closed. Closed date : 2022-02-07 13:46:06.523 Case Resolved  Gillis Sun  Feb 6  4:41 PM (21 hours ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  tanicia.drigo  walter.egan  Unable to locate the dog  no contact number was provided   Animal Generic Request
26393,101004168052,2022-02-07 02:08:00,,2022-02-07 11:14:43,ONTIME,Closed,Case Closed. Closed date : 2022-02-07 16:14:43.01 Case Resolved Gillis 7:52 AM (8 hours ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  tanicia.drigo  walter.egan  Unable to locate the dog  unable to make contact with the caller  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Thane St & Park St  Dorchester  MA  ,8,03,4,B3,Dorchester,9,17,1701,INTERSECTION Thane St & Park St,,42.29489842062598,-71.07563600147563,0101000020E61000003C2F6238D7C451C0851D403BBF254540,Constituent Call,Case Closed. Closed date : 2022-02-07 16:14:43.01 Case Resolved Gillis 7:52 AM (8 hours ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  tanicia.drigo  walter.egan  Unable to locate the dog  unable to make contact with the caller   Animal Generic Request
26444,101004168132,2022-02-07 02:48:00,,2022-02-07 11:54:46,ONTIME,Closed,Case Closed. Closed date : 2022-02-07 16:54:46.723 Case Resolved Jones 11:32 AM (5 hours ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  robyn.bonds  sarah.bainer  stephen.norton  tanicia.drigo  walter.egan  2/7/22- patrolled park one dog owner let her2 dogs off leash  educated and gave verbal warning (Jones) ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Columbus Ave & W Newton St  Roxbury  MA  ,4,1C,9,D4,South End,6,4,0404,INTERSECTION Columbus Ave & W Newton St,,42.34320638398004,-71.07856450501123,0101000020E610000094E96A3307C551C0817CD12FEE2B4540,Constituent Call,Case Closed. Closed date : 2022-02-07 16:54:46.723 Case Resolved Jones 11:32 AM (5 hours ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  robyn.bonds  sarah.bainer  stephen.norton  tanicia.drigo  walter.egan  2/7/22- patrolled park one dog owner let her2 dogs off leash  educated and gave verbal warning (Jones)  Animal Generic Request
26504,101004168217,2022-02-07 03:18:00,,2022-02-07 05:49:06,ONTIME,Closed,Case Closed. Closed date : 2022-02-07 10:49:06.51 Case Resolved the dog was taken to the shelter after a passerby took dog to her house a ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Rugby Rd & Blake St  Mattapan  MA  ,8,08,5,E18,Hyde Park,10,18,1806,INTERSECTION Rugby Rd & Blake St,,42.26953084632227,-71.10437472939478,0101000020E6100000E2515813AEC651C0D21B9DFC7F224540,Constituent Call,Case Closed. Closed date : 2022-02-07 10:49:06.51 Case Resolved the dog was taken to the shelter after a passerby took dog to her house a  Animal Generic Request
28285,101004170944,2022-02-08 09:20:00,,2022-02-08 11:11:51,ONTIME,Closed,Case Closed. Closed date : 2022-02-08 16:11:51.42 Case Resolved Stern 3:30 PM (41 minutes ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  tanicia.drigo  walter.egan  Posted citation for unleashed dog  failure to remove feces  licensing  and vaccination. Made contact with the constituent. MS 107 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,79 Chandler St  Boston  MA  02116,4,1C,2,D4,South End,6,Ward 5,0501,79 Chandler St,2116.0,42.34670954009864,-71.07267050511389,0101000020E610000045B630A2A6C451C0AAF76BFA602C4540,Constituent Call,Case Closed. Closed date : 2022-02-08 16:11:51.42 Case Resolved Stern 3:30 PM (41 minutes ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  tanicia.drigo  walter.egan  Posted citation for unleashed dog  failure to remove feces  licensing  and vaccination. Made contact with the constituent. MS 107  Animal Generic Request
28807,101004171777,2022-02-09 02:34:00,,2022-02-09 08:51:53,ONTIME,Closed,Case Closed. Closed date : 2022-02-09 13:51:53.37 Case Resolved Unable to locate the dogs . Munroe110  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,4 Hosmer St  Mattapan  MA  02126,8,07,4,B3,Greater Mattapan,9,Ward 14,1405,4 Hosmer St,2126.0,42.28156957273535,-71.09167069345767,0101000020E6100000C099C1EEDDC551C03839C5780A244540,Constituent Call,Case Closed. Closed date : 2022-02-09 13:51:53.37 Case Resolved Unable to locate the dogs . Munroe110   Animal Generic Request
29475,101004172808,2022-02-09 09:41:00,,2022-02-09 12:31:22,ONTIME,Closed,Case Closed. Closed date : 2022-02-09 17:31:22.79 Case Resolved Unable to locate the dog. MS107 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,194 Hamilton St  Dorchester  MA  02122,7,03,3,C11,Dorchester,8,Ward 15,1507,194 Hamilton St,2122.0,42.30521953432307,-71.0659705823105,0101000020E61000006361ADDC38C451C04C02076F11274540,Constituent Call,Case Closed. Closed date : 2022-02-09 17:31:22.79 Case Resolved Unable to locate the dog. MS107  Animal Generic Request
30241,101004173978,2022-02-10 06:33:00,,2022-02-10 11:32:53,ONTIME,Closed,Case Closed. Closed date : 2022-02-10 16:32:53.613 Case Resolved AF/109 I made contact with the Complaint  She was able to get into the apartment & transport the dog to the MSPCA.   ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,15-17 Wilcock St  Dorchester  MA  02124,8,07,4,B3,Greater Mattapan,9,Ward 14,1411,15-17 Wilcock St,2124.0,42.286935572271176,-71.09155468115394,0101000020E610000085562A08DCC551C05C7B094EBA244540,Constituent Call,Case Closed. Closed date : 2022-02-10 16:32:53.613 Case Resolved AF/109 I made contact with the Complaint  She was able to get into the apartment & transport the dog to the MSPCA.    Animal Generic Request
30686,101004174657,2022-02-10 14:05:00,,2022-02-11 07:58:27,ONTIME,Closed,Case Closed. Closed date : 2022-02-11 12:58:27.967 Case Resolved This call was canceled dog owner was found. Munroe110  ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,213 Margaretta Dr  Hyde Park  MA  02136,12,08,5,E5,West Roxbury,10,Ward 18,1823,213 Margaretta Dr,2136.0,42.25545965330864,-71.14569087395547,0101000020E6100000B9BDD0FF52C951C03C34E4E6B2204540,Constituent Call,Case Closed. Closed date : 2022-02-11 12:58:27.967 Case Resolved This call was canceled dog owner was found. Munroe110   Animal Lost
30790,101004174801,2022-02-10 19:41:00,,2022-02-11 08:00:10,ONTIME,Closed,Case Closed. Closed date : 2022-02-11 13:00:10.627 Case Resolved AF Responded to the above location. I picked up the dog and transported it to the shelter   ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Congress St & Northern Ave  Boston  MA  ,6,05,2,C6,South Boston / South Boston Waterfront,5,6,0601,INTERSECTION Congress St & Northern Ave,,42.348259656407,-71.03753134214607,0101000020E6100000E9C5DBE966C251C06264BDC5932C4540,Constituent Call,Case Closed. Closed date : 2022-02-11 13:00:10.627 Case Resolved AF Responded to the above location. I picked up the dog and transported it to the shelter    Animal Generic Request
31474,101004175897,2022-02-11 12:15:00,,2022-02-14 05:45:41,ONTIME,Closed,Case Closed. Closed date : 2022-02-14 10:45:41.647 Case Resolved All dogs in designated area . No off leashed dog found . IM/103  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,115 Boylston St  Boston  MA  02108,3,1C,8,A1,Boston,14,05,0503,115 Boylston St,2108.0,42.352891038706,-71.06536491612017,0101000020E6100000AF4254F02EC451C0992597882B2D4540,Constituent Call,Case Closed. Closed date : 2022-02-14 10:45:41.647 Case Resolved All dogs in designated area . No off leashed dog found . IM/103   Animal Generic Request
