_id,case_enquiry_id,open_dt,sla_target_dt,closed_dt,on_time,case_status,closure_reason,case_title,subject,reason,type,queue,department,submitted_photo,closed_photo,location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,location_street_name,location_zipcode,latitude,longitude,geom_4326,source,combined_info
88765,101003743616,2021-05-12 13:21:00,,2021-05-12 13:54:54,ONTIME,Closed,Case Closed. Closed date : 2021-05-12 17:54:54.293 Case Resolved Picked up the dog  and transporting to the shelter. MS 107 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,650 Harrison Ave  Roxbury  MA  02118,4,1C,2,D4,Roxbury,6,08,0801,650 Harrison Ave,2118.0,42.3395199445768,-71.06915172756186,0101000020E6100000C4155EFB6CC451C00726B963752B4540,Constituent Call,Case Closed. Closed date : 2021-05-12 17:54:54.293 Case Resolved Picked up the dog  and transporting to the shelter. MS 107  Animal Generic Request
88845,101003743733,2021-05-12 15:25:00,,2021-05-13 04:49:52,ONTIME,Closed,Case Closed. Closed date : 2021-05-13 08:49:52.343 Case Noted Spoke to the constituent who stated that tomorrow she would like somebody to go out to the address because they had a child holding a dog and she put the dog down and the dog ran on her property and the child ran over to her property to get the dog so she was upset that one there was a dog on the property and two a child as well she doesnt want people trespassing she will be calling during business hours tomorrow ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,38 Osceola St  Mattapan  MA  02126,8,08,5,E18,Hyde Park,9,Ward 18,1805,38 Osceola St,2126.0,42.26201959038987,-71.10223076119487,0101000020E61000008AFEE3F28AC651C062D1A1DB89214540,Constituent Call,Case Closed. Closed date : 2021-05-13 08:49:52.343 Case Noted Spoke to the constituent who stated that tomorrow she would like somebody to go out to the address because they had a child holding a dog and she put the dog down and the dog ran on her property and the child ran over to her property to get the dog so she was upset that one there was a dog on the property and two a child as well she doesnt want people trespassing she will be calling during business hours tomorrow  Animal Generic Request
89058,101003744060,2021-05-13 04:10:00,,2021-05-13 04:58:30,ONTIME,Closed,Case Closed. Closed date : 2021-05-13 08:58:30.957 Case Noted AC&C responded to the above location. There were No Off leash dogs when I arrived. No dog showed up at this time. I will continue to patrol when Im in the area   ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Congreve St & South St  Roslindale  MA  ,9,06,6,E5,Roslindale,10,20,2004,INTERSECTION Congreve St & South St,,42.28799086017807,-71.13649548637274,0101000020E610000071819057BCC851C080016FE2DC244540,Constituent Call,Case Closed. Closed date : 2021-05-13 08:58:30.957 Case Noted AC&C responded to the above location. There were No Off leash dogs when I arrived. No dog showed up at this time. I will continue to patrol when Im in the area    Animal Generic Request
89340,101003744485,2021-05-13 07:06:00,,2021-05-13 09:59:18,ONTIME,Closed,Case Closed. Closed date : 2021-05-13 13:59:18.253 Case Resolved Responded to location EMS took the victim to Hospital  owner of dog was issued citation and dog will be Quarantined for 10 days. Conroy  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,6 Auckland St  Dorchester  MA  02125,7,03,3,C11,Dorchester,7,Ward 13,1309,6 Auckland St,2125.0,42.3147895192817,-71.05520353707398,0101000020E6100000CD966A7488C351C02038E1054B284540,Constituent Call,Case Closed. Closed date : 2021-05-13 13:59:18.253 Case Resolved Responded to location EMS took the victim to Hospital  owner of dog was issued citation and dog will be Quarantined for 10 days. Conroy   Animal Generic Request
89663,101003745029,2021-05-13 12:55:00,,2021-05-14 07:27:16,ONTIME,Closed,Case Closed. Closed date : 2021-05-14 11:27:16.9 Case Resolved Made contact with victim dog owner and biting dog owner  who lives outside of Boston. Information will be forwarded to his jurisdictions animal control for quarantine  and I quarantined the victims dog. MS107  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,10 Emerson Pl  Boston  MA  02114,3,1B,8,A1,Back Bay,3,03, ,10 Emerson Pl,2114.0,42.365153755943815,-71.06886060651914,0101000020E6100000E03E513668C451C027E5B75BBD2E4540,Constituent Call,Case Closed. Closed date : 2021-05-14 11:27:16.9 Case Resolved Made contact with victim dog owner and biting dog owner  who lives outside of Boston. Information will be forwarded to his jurisdictions animal control for quarantine  and I quarantined the victims dog. MS107   Animal Generic Request
89914,101003745426,2021-05-14 03:01:00,,2021-05-14 03:24:13,ONTIME,Closed,Case Closed. Closed date : 2021-05-14 07:24:13.33 Case Resolved Dog Owner found ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,19 Humes Rd  Dorchester  MA  02122,8,07,3,C11,Dorchester,7,Ward 16,1609,19 Humes Rd,2122.0,42.288269517338975,-71.0525705900718,0101000020E6100000BF4509515DC351C0CAB3FA03E6244540,Constituent Call,Case Closed. Closed date : 2021-05-14 07:24:13.33 Case Resolved Dog Owner found  Animal Found
89927,101003745445,2021-05-14 03:22:00,,2021-05-14 07:43:10,ONTIME,Closed,Case Closed. Closed date : 2021-05-14 11:43:10.9 Case Resolved Responded to location patrolled the area pick up 1 dog transport to shelter  Conroy ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,46 S Munroe Ter  Dorchester  MA  02122,8,07,3,C11,Dorchester,7,Ward 16,1607,46 S Munroe Ter,2122.0,42.291759517434,-71.0527005828151,0101000020E6100000F2EA43725FC351C07FD6386058254540,Constituent Call,Case Closed. Closed date : 2021-05-14 11:43:10.9 Case Resolved Responded to location patrolled the area pick up 1 dog transport to shelter  Conroy  Animal Found
90391,101003746192,2021-05-14 09:51:00,,2021-05-14 12:10:57,ONTIME,Closed,Case Closed. Closed date : 2021-05-14 16:10:57.433 Case Resolved BFD on scene upon my arrival  and they had already opened the car. I removed the dog from the hot car and transported directly to the shelter. Citation and notice posted on car. MS107  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,1 Jewish War Veterans Dr  Jamaica Plain  MA  02121,9,02,7,B2,Jamaica Plain,13,12,1207,1 Jewish War Veterans Dr,2121.0,42.30095275251102,-71.08844928292237,0101000020E610000066602E27A9C551C088D6AA9E85264540,Constituent Call,Case Closed. Closed date : 2021-05-14 16:10:57.433 Case Resolved BFD on scene upon my arrival  and they had already opened the car. I removed the dog from the hot car and transported directly to the shelter. Citation and notice posted on car. MS107   Animal Generic Request
90418,101003746250,2021-05-14 10:22:00,,2021-05-14 12:08:44,ONTIME,Closed,Case Closed. Closed date : 2021-05-14 16:08:44.31 Case Resolved Spoke with dog training center and advised them of complaint. They stated that feces is removed promptly when dogs use the bathroom. MS107  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,150 Belgrade Ave  Roslindale  MA  02131,12,06,5,E5,Roslindale,10,Ward 20,2002,150 Belgrade Ave,2131.0,42.28612265238894,-71.13683904625876,0101000020E6100000D21F8FF8C1C851C0E053C5AA9F244540,Constituent Call,Case Closed. Closed date : 2021-05-14 16:08:44.31 Case Resolved Spoke with dog training center and advised them of complaint. They stated that feces is removed promptly when dogs use the bathroom. MS107   Animal Generic Request
90471,101003746348,2021-05-14 11:27:00,,2021-05-17 08:43:45,ONTIME,Closed,Case Closed. Closed date : 2021-05-17 12:43:45.663 Case Resolved When I arrived at this location the dog was inside the house. I was unable to make contact at the door. I left a notice regarding the complaint. Munroe110 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,27 Thatcher St  Hyde Park  MA  02136,12,08,5,E18,Hyde Park,10,Ward 18,1814,27 Thatcher St,2136.0,42.26620961350853,-71.11906078951971,0101000020E6100000474E25B19EC751C031F3172813224540,Constituent Call,Case Closed. Closed date : 2021-05-17 12:43:45.663 Case Resolved When I arrived at this location the dog was inside the house. I was unable to make contact at the door. I left a notice regarding the complaint. Munroe110  Animal Generic Request
91276,101003747713,2021-05-15 19:45:00,,2021-05-17 05:55:58,ONTIME,Closed,Case Closed. Closed date : 2021-05-17 09:55:58.347 Case Resolved Dog was returned to its owner. ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,525 E First St  South Boston  MA  02127,6,05,2,C6,South Boston / South Boston Waterfront,5,06,0605,525 E First St,2127.0,42.33796834743129,-71.03876217849829,0101000020E6100000333E5C147BC251C079A6FB8B422B4540,Constituent Call,Case Closed. Closed date : 2021-05-17 09:55:58.347 Case Resolved Dog was returned to its owner.  Animal Lost
91336,101003747826,2021-05-16 05:08:00,,2021-05-17 05:56:45,ONTIME,Closed,Case Closed. Closed date : 2021-05-17 09:56:45.44 Case Resolved AC&C started to go there and caller said he didnt know where the dog was and that he was just a passer by  ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,INTERSECTION of New Sudbury St & Congress St  Boston  MA  ,3,1B,2,A1,Downtown / Financial District,3,3,0306,INTERSECTION New Sudbury St & Congress St,,42.362471558056114,-71.05838751981983,0101000020E6100000BA07029FBCC351C064CACF77652E4540,Constituent Call,Case Closed. Closed date : 2021-05-17 09:56:45.44 Case Resolved AC&C started to go there and caller said he didnt know where the dog was and that he was just a passer by   Animal Found
91440,101003747981,2021-05-16 07:54:00,,2021-05-17 06:13:02,ONTIME,Closed,Case Closed. Closed date : 2021-05-17 10:13:02.637 Case Resolved Dog was brought to the animal shelter ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,281 Bremen St  East Boston  MA  02128,1,09,1,A7,East Boston,1,01,0105,281 Bremen St,2128.0,42.37531844043635,-71.03074087457271,0101000020E61000002DBC92A8F7C151C043A1456F0A304540,Constituent Call,Case Closed. Closed date : 2021-05-17 10:13:02.637 Case Resolved Dog was brought to the animal shelter  Animal Generic Request
91489,101003748059,2021-05-16 09:39:00,,2021-05-17 06:13:45,ONTIME,Closed,Case Closed. Closed date : 2021-05-17 10:13:45.773 Case Resolved Dog was old was not sick Boston police were on scene dog was returned to its owner and dropped off at home with the owner by Boston police ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of New Sudbury St & Congress St  Boston  MA  ,3,1B,2,A1,Downtown / Financial District,3,3,0306,INTERSECTION New Sudbury St & Congress St,,42.36242337601822,-71.05856009852252,0101000020E61000004E00DB72BFC351C0EFA6A1E3632E4540,Constituent Call,Case Closed. Closed date : 2021-05-17 10:13:45.773 Case Resolved Dog was old was not sick Boston police were on scene dog was returned to its owner and dropped off at home with the owner by Boston police  Animal Generic Request
91491,101003748064,2021-05-16 09:46:00,,2021-05-17 06:12:13,ONTIME,Closed,Case Closed. Closed date : 2021-05-17 10:12:13.453 Case Resolved Dog was returned to its owner ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of New Sudbury St & Congress St  Boston  MA  ,3,1B,2,A1,Downtown / Financial District,3,3,0306,INTERSECTION New Sudbury St & Congress St,,42.36242337601822,-71.05856009852252,0101000020E61000004E00DB72BFC351C0EFA6A1E3632E4540,Constituent Call,Case Closed. Closed date : 2021-05-17 10:12:13.453 Case Resolved Dog was returned to its owner  Animal Generic Request
91523,101003748121,2021-05-16 10:58:00,,2021-05-17 05:59:41,ONTIME,Closed,Case Closed. Closed date : 2021-05-17 09:59:41.51 Case Resolved Dog was returned to its owner ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,206 W Ninth St  South Boston  MA  02127,6,05,2,C6,South Boston / South Boston Waterfront,5,Ward 7,0705,206 W Ninth St,2127.0,42.33319722633599,-71.05229419556933,0101000020E61000006BEFC0C958C351C0911DEB34A62A4540,Constituent Call,Case Closed. Closed date : 2021-05-17 09:59:41.51 Case Resolved Dog was returned to its owner  Animal Generic Request
91604,101003748246,2021-05-16 13:44:00,,2021-05-17 06:14:27,ONTIME,Closed,Case Closed. Closed date : 2021-05-17 10:14:27.943 Case Resolved Was not able to locate the dog was not able to make contact with the Caller they did not answer the phone ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Devon St & Laredo St  Dorchester  MA  ,7,03,4,B2,Roxbury,13,14,1401,INTERSECTION Devon St & Laredo St,,42.30868318924304,-71.07778155825834,0101000020E6100000E53C805FFAC451C0D94F45EE82274540,Constituent Call,Case Closed. Closed date : 2021-05-17 10:14:27.943 Case Resolved Was not able to locate the dog was not able to make contact with the Caller they did not answer the phone  Animal Generic Request
91618,101003748269,2021-05-16 14:16:45,,2021-05-17 06:15:19,ONTIME,Closed,Case Closed. Closed date : 2021-05-17 10:15:19.017 Case Resolved Dog was brought to the Mspca  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,88 Turtle Pond Pkwy  Hyde Park  MA  02136,12,08,5,E18,Hyde Park,10,Ward 18,1819,88 Turtle Pond Pkwy,2136.0,42.24901965020878,-71.13944087326335,0101000020E610000013996999ECC851C0A2DA3AE0DF1F4540,Constituent Call,Case Closed. Closed date : 2021-05-17 10:15:19.017 Case Resolved Dog was brought to the Mspca   Animal Generic Request
92133,101003749092,2021-05-17 07:14:00,,2021-05-17 09:44:21,ONTIME,Closed,Case Closed. Closed date : 2021-05-17 13:44:21.287 Case Resolved Made contact with the dog owner  who denied that she does not clean up after her dog. I advised her to license him online. MS107 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,468 Columbia Rd  Dorchester  MA  02125,7,03,3,B2,Dorchester,8,Ward 15,1501,468 Columbia Rd,2125.0,42.31376953710053,-71.06828056878821,0101000020E6100000737976B55EC451C0F729A69929284540,Constituent Call,Case Closed. Closed date : 2021-05-17 13:44:21.287 Case Resolved Made contact with the dog owner  who denied that she does not clean up after her dog. I advised her to license him online. MS107  Animal Generic Request
92453,101003749621,2021-05-17 12:11:00,,2021-05-17 13:18:48,ONTIME,Closed,Case Closed. Closed date : 2021-05-17 17:18:48.02 Case Resolved Found the owner and returned dog with a warning. MS107  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,115 Warren St  Roxbury  MA  02119,7,10B,7,B2,Roxbury,13,Ward 12,1201,115 Warren St,2119.0,42.32678955688469,-71.08380057418076,0101000020E6100000835F15FD5CC551C03DBF7D3DD4294540,Constituent Call,Case Closed. Closed date : 2021-05-17 17:18:48.02 Case Resolved Found the owner and returned dog with a warning. MS107   Animal Generic Request
93207,101003750845,2021-05-18 10:59:00,,2021-05-18 12:30:13,ONTIME,Closed,Case Closed. Closed date : 2021-05-18 16:30:13.39 Case Resolved Warned the dog owners  who denied they beat the dog  and I educated them re training. No obvious injuries  and the dogs appeared to be in adequate condition. Made contact with the constituent. MS107  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,1079 Commonwealth Ave  Allston  MA  02134,11,04,9,D14,Allston,14,21,2103,1079 Commonwealth Ave,2134.0,42.35290048521209,-71.12453901951017,0101000020E6100000D0F78172F8C751C03E5DD5D72B2D4540,Constituent Call,Case Closed. Closed date : 2021-05-18 16:30:13.39 Case Resolved Warned the dog owners  who denied they beat the dog  and I educated them re training. No obvious injuries  and the dogs appeared to be in adequate condition. Made contact with the constituent. MS107   Animal Generic Request
93356,101003751096,2021-05-18 13:42:00,,2021-05-19 08:27:12,ONTIME,Closed,Case Closed. Closed date : 2021-05-19 12:27:12.583 Case Resolved I (DG/108) patrolled the park and there were 4 leashed dogs  will continue to patrol   ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Walworth St & South St  Roslindale  MA  ,9,06,6,E5,Roslindale,10,20,2007,INTERSECTION Walworth St & South St,,42.28795003672604,-71.13660238122235,0101000020E6100000F7F9E917BEC851C0674FFB8BDB244540,Constituent Call,Case Closed. Closed date : 2021-05-19 12:27:12.583 Case Resolved I (DG/108) patrolled the park and there were 4 leashed dogs  will continue to patrol    Animal Generic Request
